name,initial_url,initial_domain,initial_base_domain,initial_top_level_domain,redirect,url,domain,base_domain,top_level_domain,live,filter,status_code,media_type,agency,bureau,branch,404_test,source_list,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,www_scan_status,page_hash,accessibility_violations,pageviews,visits,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,hyperlink_domains,tooling,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,feedback_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_url,robots_txt_status_code,robots_txt_media_type,robots_txt_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_url,sitemap_xml_status_code,sitemap_xml_media_type,sitemap_xml_filesize,sitemap_xml_count,sitemap_xml_lastmod,sitemap_xml_pdf_count,sitemap_xml_page_hash,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_url,www_status_code,www_title
hcup-us.ahrq.gov,https://distributor.hcup-us.ahrq.gov,distributor.hcup-us.ahrq.gov,ahrq.gov,gov,True,https://hcup-us.ahrq.gov/tech_assist/centdist.jsp,hcup-us.ahrq.gov,ahrq.gov,gov,True,False,200.0,text/html,Department of Health and Human Services,Agency for Healthcare Research and Quality,Executive,False,"[""pulse"",""oira""]",2026-06-25T15:08:21.685Z,completed,completed,completed,completed,completed,completed,completed,completed,completed,4d5b5f072ffd332a2aa3518b8a73d172,"{""aria"":1,""contrast"":3,""images"":1,""link-purpose"":1,""lists"":7}",,,True,amazonaws.com,,,,True,,True,"{""agency"":""HHS"",""subagency"":""AHRQ""}",20250702 v8.7 - GA4,"G-ELCZRRJTY0,G-CSLL4ZEK4L","[""cdn.jsdelivr.net"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""stackpath.bootstrapcdn.com"",""www.googletagmanager.com""]","[""https://cdn.jsdelivr.net/npm/popper.js@1.14.3/dist/umd/popper.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/opensans/v44/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-muw.woff2"",""https://fonts.gstatic.com/s/roboto/v51/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBA.woff2"",""https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/css/bootstrap.min.css"",""https://www.googletagmanager.com/gtag/js""]",6.0,"["".ahrq.gov"",""hcup-us.ahrq.gov""]","[""www.hhs.gov"",""www.ahrq.gov"",""search.ahrq.gov"",""info.ahrq.gov"",""subscriptions.ahrq.gov"",""hcup-us.ahrq.gov"",""cdors.ahrq.gov"",""www.facebook.com"",""twitter.com"",""www.youtube.com"",""www.linkedin.com"",""oig.hhs.gov"",""www.whitehouse.gov"",""www.usa.gov""]","[""bootstrap"",""jquery""]",True,0.048394921875,340.0,"[""about"",""foia"",""privacy"",""usa.gov"",""espanol""]","[""accessibility"",""foia"",""inspector general"",""privacy policy"",""usa.gov"",""espanol"",""español""]",,False,True,Purchase HCUP Data,,,,,,,,,,,en,,False,False,https://hcup-us.ahrq.gov/tech_assist/centdist.jsp,200.0,text/html,,,,False,https://hcup-us.ahrq.gov/tech_assist/centdist.jsp,200.0,text/html,,,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-accordion-text-color"",""usa-banner"",""usa-banner-bg"",""usa-button"",""usa-input"",""usa-sr-only""]",False,15.0,2.0,20.0,,0.0,97.0,https://hcup-us.ahrq.gov/tech_assist/centdist.jsp,200.0,Purchase HCUP Data
archives.gov,https://1940census.archives.gov,1940census.archives.gov,archives.gov,gov,True,https://www.archives.gov/research/census/1940/faqs,www.archives.gov,archives.gov,gov,True,False,200.0,text/html,National Archives and Records Administration,,Executive,False,"[""pulse""]",2026-06-25T15:36:35.237Z,completed,completed,completed,completed,completed,completed,completed,completed,completed,88edcbbfe46f3ced80cda0f153843249,,20.0,20.0,True,amazonaws.com,Drupal,,,True,True,True,"{""agency"":""NARA""}",20250702 v8.7 - GA4,"G-Z0BESEZFL2,G-0KHCNR6KSZ,G-CSLL4ZEK4L,UA-72079228-1,UA-182127501-1,UA-114045448-1,UA-17592594-8,G-NPRSVNG84W","[""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""script.crazyegg.com"",""static.addtoany.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/merriweather/v33/u-4D0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiScCmDxhtNOKl8yDr3icaFF31.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v23/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7nsDI.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v23/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7l.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v23/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwlxdu.woff2"",""https://script.crazyegg.com/pages/scripts/0034/3988.js"",""https://static.addtoany.com/menu/modules/core.bycdb5qo.js"",""https://static.addtoany.com/menu/page.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/j/collect"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js""]",7.0,"["".archives.gov""]","[""www.archives.gov"",""www.addtoany.com"",""eservices.archives.gov"",""catalog.archives.gov"",""www.ancestry.com"",""www.familysearch.org"",""www.adobe.com"",""aad.archives.gov"",""www.usa.gov""]","[""jquery""]",True,0.0423744635416666,676.0,"[""about"",""foia"",""privacy"",""usa.gov"",""/es""]","[""accessibility"",""no fear act"",""foia"",""freedom of information act"",""privacy policy"",""usa.gov""]",,True,True,1940 Census FAQs | National Archives,"The 1940 population census schedules have been available for research since April 2, 2012. Below are answers to frequently asked questions about this census. If you have a question that hasn't been answered here, please email us at inquire@nara.gov. Click ""+"" to display more information: Accordion [accordion classes="""" id=""70819"" expand_first=""false""][/accordion]",,1940 Census FAQs,"The 1940 population census schedules have been available for research since April 2, 2012. Below are answers to frequently asked questions about this census. If you have a question that hasn't been answered here, please email us at inquire@nara.gov. Click ""+"" to display more information: Accordion [accordion classes="""" id=""70819"" expand_first=""false""][/accordion]",2016-08-15T21:27:07.000Z,2022-08-15T19:22:58.000Z,https://www.archives.gov/sites/all/themes/nara/images/naralogo-og.png,article,https://www.archives.gov/research/census/1940/faqs,https://www.archives.gov/research/census/1940/faqs,en,,False,False,https://www.archives.gov/research/census/1940/faqs,200.0,text/html,,,,False,https://www.archives.gov/research/census/1940/faqs,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,https://www.archives.gov/research/census/1940/faqs,200.0,1940 Census FAQs | National Archives
dashboard.ioc.anl.gov,https://iot.ioc.anl.gov,iot.ioc.anl.gov,anl.gov,gov,True,https://dashboard.ioc.anl.gov/viewer.html?proj=Argonne,dashboard.ioc.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,"[""pulse""]",2026-06-25T15:23:31.520Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,0784be9dbfe844618280e65b09c2c4c7,"{""auto-updating"":1}",,,False,amazonaws.com,,,,False,,False,,,"G-WRCVOIt,G-mIiCrxxOcpTxULi,G-kgGN8Tsie2Hmq8R,G-QNYZ1sHYbM,G-KeoAKR4AN0qM2gZ,G-Reybh,G-2uI8SJiXb3c931k,G-fqhQHZhfibtKpA2,G-WEjnx06XIVL35lM,G-pi7Z1RHgbduSAxw,G-BSFJS","[""brunhild.challenges.cloudflare.com"",""challenges.cloudflare.com""]","[""https://brunhild.challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/peek/a114f910de068e12/FyiMLc9m74LX_.gNXceFnSOB0yok4MZ9592lEsHEv5s-1782401001-1.2.1.1-z5JYjUN7xfYp9pNumR8g7ME5rYHwzWujz94PxyjRCfVWbGgdJUBTTDAfCLUMGy4_"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/a114f910de068e12/1782401001349/6n5EBdM6rdA8qXt"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/2907974019:1782399624:pSye0F5nTBy0aUR5CBcXWqNM8dCo6nyVrjuPLGmlndk/a114f910de068e12/FyiMLc9m74LX_.gNXceFnSOB0yok4MZ9592lEsHEv5s-1782401001-1.2.1.1-z5JYjUN7xfYp9pNumR8g7ME5rYHwzWujz94PxyjRCfVWbGgdJUBTTDAfCLUMGy4_"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a114f910de068e12/1782401001349/75fde1a8355372c2df7713a2fe35501be321f2ea4811dc92ea0bb9a5e91cf1f0/5i5UVl0spEG_F3S"",""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",2.0,"["".anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.0054113606770833,160.56999999284744,"[""privacy""]",,,True,True,Just a moment...,,,,,,,,,,,en-US,,False,False,https://dashboard.ioc.anl.gov/viewer.html?proj=Argonne,403.0,text/html,,,,False,https://dashboard.ioc.anl.gov/viewer.html?proj=Argonne,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
ameslab.gov,https://mpc.ameslab.gov,mpc.ameslab.gov,ameslab.gov,gov,True,https://www.ameslab.gov/dmse/materials-preparation-center,www.ameslab.gov,ameslab.gov,gov,True,False,200.0,text/html,Department of Energy,Ames National Laboratory,Executive,True,"[""pulse""]",2026-06-25T15:14:15.926Z,completed,completed,completed,completed,completed,completed,completed,completed,completed,34581072d257a67cc8e9318fd0d24f0e,,,,True,,Drupal,,,True,,False,,,"UA-18705330-1,G-GTZKXX6CP9,G-387265099","[""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://www.google-analytics.com/analytics.js"",""https://www.googletagmanager.com/gtag/js""]",2.0,"["".ameslab.gov""]","[""www.ameslab.gov"",""sif.ameslab.gov"",""twitter.com"",""www.facebook.com"",""now.ameslab.gov"",""www.energy.gov"",""www.iastate.edu"",""www.linkedin.com"",""www.youtube.com"",""www.instagram.com""]","[""jquery"",""tailwind""]",True,0.0,260.0,"[""about"",""privacy""]","[""about us"",""vulnerability disclosure""]",,True,True,The Materials Preparation Center | Ames Laboratory,The Materials Preparation Center,,The Materials Preparation Center,,,,https://www.ameslab.gov/sites/default/files/styles/max_1300x1300/public/2019-11/AmesLab_Halbacharray.jpg?itok=EbIViqXp,,,https://www.ameslab.gov/dmse/materials-preparation-center,en,,True,True,https://mpc.ameslab.gov/robots.txt,200.0,text/plain,2027.0,,,False,https://www.ameslab.gov/dmse/materials-preparation-center/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,https://www.ameslab.gov/dmse/materials-preparation-center,200.0,The Materials Preparation Center | Ames Laboratory
ameslab.gov,https://sif.ameslab.gov,sif.ameslab.gov,ameslab.gov,gov,True,https://www.ameslab.gov/dmse/sensitive-instrument-facility,www.ameslab.gov,ameslab.gov,gov,True,False,200.0,text/html,Department of Energy,Ames National Laboratory,Executive,False,"[""pulse"",""omb_idea"",""other""]",2026-06-25T15:22:50.010Z,completed,completed,completed,completed,completed,completed,completed,completed,completed,bd9979997b7f9e5b13ba2d67e5d76e94,,,,True,,Drupal,,,True,,False,,,"UA-18705330-1,G-GTZKXX6CP9,G-387265099","[""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://www.google-analytics.com/analytics.js"",""https://www.googletagmanager.com/gtag/js""]",2.0,"["".ameslab.gov""]","[""www.ameslab.gov"",""sif.ameslab.gov"",""twitter.com"",""www.facebook.com"",""www.energy.gov"",""www.iastate.edu"",""www.linkedin.com"",""www.youtube.com"",""www.instagram.com""]","[""jquery"",""tailwind""]",True,0.0,156.0,"[""about"",""privacy""]","[""about us"",""vulnerability disclosure""]",,True,True,The Sensitive Instrument Facility | Ames Laboratory,The Sensitive Instrument Facility,,The Sensitive Instrument Facility,,,,,,,https://www.ameslab.gov/dmse/sensitive-instrument-facility,en,,True,True,https://sif.ameslab.gov/robots.txt,200.0,text/plain,2027.0,,,False,https://www.ameslab.gov/dmse/sensitive-instrument-facility,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,https://www.ameslab.gov/dmse/sensitive-instrument-facility,200.0,The Sensitive Instrument Facility | Ames Laboratory
effectivehealthcare.ahrq.gov,https://srdrplus.ahrq.gov,srdrplus.ahrq.gov,ahrq.gov,gov,True,https://effectivehealthcare.ahrq.gov/about/srdr-reflections,effectivehealthcare.ahrq.gov,ahrq.gov,gov,False,False,403.0,text/html,Department of Health and Human Services,Agency for Healthcare Research and Quality,Executive,False,"[""dap"",""pulse"",""omb_idea"",""other""]",2026-06-25T15:08:36.245Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,6be0fdd6998f33b50f5b52fdc11c3112,"{""page-titled"":1}",,,True,amazonaws.com,,,,False,,False,,,,,,0.0,"["".ahrq.gov"","".effectivehealthcare.ahrq.gov"",""effectivehealthcare.ahrq.gov""]",,,False,0.0,108.0,,,,True,True,ERROR: The request could not be satisfied,,,,,,,,,,,,,False,False,https://effectivehealthcare.ahrq.gov/about/srdr-reflections,403.0,text/html,,,,False,https://effectivehealthcare.ahrq.gov/about/srdr-reflections,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
login.anl.gov,https://dash.anl.gov,dash.anl.gov,anl.gov,gov,True,https://login.anl.gov/idp/profile/SAML2/POST/SSO?execution=e3s1,login.anl.gov,anl.gov,gov,True,False,200.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,"[""pulse""]",2026-06-25T15:08:57.085Z,completed,page_frame_not_ready,completed,completed,completed,completed,completed,completed,dns_resolution_error,94bb1282c829e4a4143aeb914f6e0df4,,,,False,,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,,,,,0.0,"[""login.anl.gov""]","[""login.anl.gov"",""servicenow.anl.gov"",""1-630-252-9999"",""energy.gov"",""science.energy.gov"",""www.uchicagoargonnellc.org"",""www.anl.gov""]","[""foundation"",""jquery""]",True,0.0011164270833333,2008.0,"[""privacy""]",,,True,True,Argonne Login Service,,,,,,,,,,,en,,False,False,https://login.anl.gov/idp/profile/SAML2/POST/SSO?execution=e4s1,200.0,text/html,,,,False,https://login.anl.gov/idp/profile/SAML2/POST/SSO?execution=e5s1,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
login.anl.gov,https://git.anl.gov,git.anl.gov,anl.gov,gov,True,https://login.anl.gov/idp/profile/SAML2/Redirect/SSO?execution=e8s1,login.anl.gov,anl.gov,gov,True,False,200.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,"[""pulse""]",2026-06-25T15:10:21.623Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,cf1b3ec6249fb31e02fb1308732ac744,"{""contrast"":9}",,,False,,,,,False,,False,,,,,,0.0,"["".anl.gov"",""login.anl.gov""]","[""login.anl.gov"",""servicenow.anl.gov"",""1-630-252-9999"",""energy.gov"",""science.energy.gov"",""www.uchicagoargonnellc.org"",""www.anl.gov""]","[""foundation"",""jquery""]",True,0.0,484.0,"[""privacy""]",,,True,True,Argonne Login Service,,,,,,,,,,,en,,False,True,https://git.anl.gov/robots.txt,200.0,text/plain,3230.0,,,False,https://git.anl.gov/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
login.anl.gov,https://servicenow.anl.gov,servicenow.anl.gov,anl.gov,gov,True,https://login.anl.gov/idp/profile/SAML2/Redirect/SSO?execution=e3s1,login.anl.gov,anl.gov,gov,True,False,200.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,"[""omb_idea""]",2026-06-25T15:22:10.344Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,bca163cbbe02f6f6d18214563de176f9,"{""contrast"":11}",,,True,,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,,,"[""servicenow.anl.gov""]","[""https://servicenow.anl.gov/$uxappimmutables.do"",""https://servicenow.anl.gov/ConditionalFocus.jsdbx"",""https://servicenow.anl.gov/legacy_date_time_choices_processor.do"",""https://servicenow.anl.gov/scripts/app.guided_tours/js_guided_tours_includes.jsx"",""https://servicenow.anl.gov/scripts/doctype/history_across_tabs.jsx"",""https://servicenow.anl.gov/scripts/doctype/js_includes_doctype.jsx"",""https://servicenow.anl.gov/scripts/doctype/js_includes_last_doctype.jsx"",""https://servicenow.anl.gov/scripts/doctype/js_includes_legacy.jsx"",""https://servicenow.anl.gov/scripts/doctype/xperf_timing.jsx"",""https://servicenow.anl.gov/scripts/doctype/z_last_include.jsx"",""https://servicenow.anl.gov/scripts/heisenberg/heisenberg_all.jsx"",""https://servicenow.anl.gov/scripts/js_includes_customer.jsx"",""https://servicenow.anl.gov/scripts/js_includes_list_edit_doctype.jsx"",""https://servicenow.anl.gov/scripts/js_includes_ux_metrics.js"",""https://servicenow.anl.gov/scripts/polaris_theme_refresh_observer.jsx"",""https://servicenow.anl.gov/scripts/thirdparty/dom_purify/purify.jsx"",""https://servicenow.anl.gov/scripts/transaction_scope_includes.jsx"",""https://servicenow.anl.gov/scripts/ui_page_footer.jsx"",""https://servicenow.anl.gov/styles/css_includes_doctype_polaris.cssx"",""https://servicenow.anl.gov/styles/now_icons/now-icons.ttf"",""https://servicenow.anl.gov/styles/now_icons/now-icons.woff"",""https://servicenow.anl.gov/styles/polarisberg/css_includes_polarisberg.cssx"",""https://servicenow.anl.gov/styles/polarisberg/fonts/lato/lato-v17-latin-ext_latin-regular.woff"",""https://servicenow.anl.gov/styles/polarisberg/fonts/lato/lato-v17-latin-ext_latin-regular.woff2"",""https://servicenow.anl.gov/uxta/79aa856b771220104fdc5ed9991061a5.assetx""]",1.0,"["".anl.gov"",""login.anl.gov""]","[""login.anl.gov"",""servicenow.anl.gov"",""1-630-252-9999"",""energy.gov"",""science.energy.gov"",""www.uchicagoargonnellc.org"",""www.anl.gov""]","[""foundation"",""jquery""]",True,0.0011164270833333,436.0,"[""privacy""]",,,True,True,Argonne Login Service,,,,,,,,,,,en,,False,True,https://servicenow.anl.gov/robots.txt,200.0,text/plain,25.0,,,False,https://login.anl.gov/idp/profile/SAML2/Redirect/SSO?execution=e4s1,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
ameslab.gov,https://cats.ameslab.gov,cats.ameslab.gov,ameslab.gov,gov,True,https://www.ameslab.gov/center-for-the-advancement-of-topological-semimetals,www.ameslab.gov,ameslab.gov,gov,True,False,200.0,text/html,Department of Energy,Ames National Laboratory,Executive,False,"[""pulse""]",2026-06-25T15:08:46.033Z,completed,completed,completed,completed,completed,completed,completed,completed,completed,f989b915f73d22d2e6a2c5e7a1b98015,,,,True,,Drupal,,,True,,False,,,"UA-18705330-1,G-GTZKXX6CP9,G-387265099","[""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://www.google-analytics.com/analytics.js"",""https://www.googletagmanager.com/gtag/js""]",2.0,"["".ameslab.gov""]","[""www.ameslab.gov"",""sif.ameslab.gov"",""twitter.com"",""www.facebook.com"",""www.energy.gov"",""www.iastate.edu"",""www.linkedin.com"",""www.youtube.com"",""www.instagram.com""]","[""jquery"",""tailwind""]",True,0.0,228.0,"[""about"",""privacy""]","[""about us"",""vulnerability disclosure""]",,True,True,Center for the Advancement of Topological Semimetals | Ames Laboratory,Advancing our understanding and accelerating breakthrough innovations in topological semimetals,,Center for the Advancement of Topological Semimetals,,,,https://www.ameslab.gov/sites/default/files/styles/max_1300x1300/public/2020-10/Mock_composite%2001.jpg?itok=UEWpuInZ,,,https://www.ameslab.gov/center-for-the-advancement-of-topological-semimetals,en,,True,True,https://cats.ameslab.gov/robots.txt,200.0,text/plain,2027.0,,,False,https://www.ameslab.gov/center-for-the-advancement-of-topological-semimetals,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,https://www.ameslab.gov/center-for-the-advancement-of-topological-semimetals,200.0,Center for the Advancement of Topological Semimetals | Ames Laboratory
archives.gov,https://advisethepresident.archives.gov,advisethepresident.archives.gov,archives.gov,gov,True,https://www.archives.gov/presidential-libraries/education/advise-the-president,www.archives.gov,archives.gov,gov,True,False,200.0,text/html,National Archives and Records Administration,,Executive,False,"[""pulse""]",2026-06-25T15:40:31.148Z,completed,completed,completed,completed,completed,completed,completed,completed,completed,f8ef342b784307b135382d5c4a3cce41,,,,True,amazonaws.com,Drupal,,,True,True,True,"{""agency"":""NARA""}",20250702 v8.7 - GA4,"G-Z0BESEZFL2,G-0KHCNR6KSZ,G-CSLL4ZEK4L,UA-72079228-1,UA-182127501-1,UA-114045448-1,UA-17592594-8,G-NPRSVNG84W","[""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""script.crazyegg.com"",""static.addtoany.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/merriweather/v33/u-4D0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiScCmDxhtNOKl8yDr3icaFF31.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v23/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7nsDI.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v23/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7l.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v23/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwlxdu.woff2"",""https://fonts.gstatic.com/s/sourcesanspro/v23/6xKydSBYKcSV-LCoeQqfX1RYOo3ik4zwlxdu.woff2"",""https://script.crazyegg.com/pages/scripts/0034/3988.js"",""https://static.addtoany.com/menu/modules/core.bycdb5qo.js"",""https://static.addtoany.com/menu/page.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/j/collect"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js""]",7.0,"["".archives.gov""]","[""www.archives.gov"",""www.addtoany.com"",""nifi.org"",""www.federalregister.gov"",""visit.archives.gov"",""www.archivesfoundation.org"",""www.nationalarchivesstore.org"",""eservices.archives.gov"",""www.usa.gov""]","[""jquery""]",True,0.0066307239583333,688.0,"[""about"",""foia"",""privacy"",""usa.gov"",""espanol"",""/es""]","[""about us"",""accessibility"",""no fear act"",""freedom of information act"",""inspector general"",""privacy policy"",""usa.gov"",""español""]",,True,True,Advise the President | National Archives,"Step into the Oval Office. The President is Expecting You. The Advise the President Series is a ready-to-use tool that provides teachers with an opportunity to bring historic Presidential decisions into the classroom. Using a deliberation process, students will learn about history by focusing on pivotal issues faced by past Presidents. Select a booklet to get started.  What",,Advise the President,"Step into the Oval Office. The President is Expecting You. The Advise the President Series is a ready-to-use tool that provides teachers with an opportunity to bring historic Presidential decisions into the classroom. Using a deliberation process, students will learn about history by focusing on pivotal issues faced by past Presidents. Select a booklet to get started.  What Should the United States do About the Emerging Threat Posed by the Soviet Union?  How Should the United States Move Towards Economic Recovery?",2018-01-03T16:44:10.000Z,2026-03-24T19:36:12.000Z,https://www.archives.gov/sites/all/themes/nara/images/naralogo-og.png,article,https://www.archives.gov/presidential-libraries/education/advise-the-president,https://www.archives.gov/presidential-libraries/education/advise-the-president,en,,False,False,https://www.archives.gov/presidential-libraries/education/advise-the-president,200.0,text/html,,,,False,https://www.archives.gov/presidential-libraries/education/advise-the-president,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,https://www.archives.gov/presidential-libraries/education/advise-the-president,200.0,Advise the President | National Archives
hhs.gov,https://aanhpiheritage.gov,aanhpiheritage.gov,aanhpiheritage.gov,gov,True,https://www.hhs.gov/about/whiaanhpi/events-announcements/aanhpi-heritage/index.html,www.hhs.gov,hhs.gov,gov,False,False,403.0,text/html,Department of Health and Human Services,Office of Assistant Secretary of Public Affairs,Executive,True,"[""gov""]",2026-06-25T14:47:24.386Z,completed,completed,completed,completed,completed,completed,completed,completed,completed,d66246245998d1227dbe9f55f8ae7bd7,"{""language"":1}",,,False,amazonaws.com,,,,False,,False,,,,,,0.0,,,,False,0.0,112.0,,,,True,True,Access Denied,,,,,,,,,,,,,False,False,https://aanhpiheritage.gov/robots.txt,404.0,text/html,,,,False,https://aanhpiheritage.gov/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,https://www.hhs.gov/about/whiaanhpi/events-announcements/aanhpi-heritage/index.html,403.0,Access Denied
digital.ahrq.gov,https://cds.ahrq.gov,cds.ahrq.gov,ahrq.gov,gov,True,https://digital.ahrq.gov/health-it-tools-and-resources/clinical-decision-support-cds/,digital.ahrq.gov,ahrq.gov,gov,False,False,403.0,text/html,Department of Health and Human Services,Agency for Healthcare Research and Quality,Executive,False,"[""dap"",""pulse"",""omb_idea"",""other"",""gpo_fdlp"",""usagov_clicks""]",2026-06-25T15:05:28.165Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,ffc0f22500e683a78a74e1deeff6c2f5,"{""language"":1}",25.0,25.0,True,amazonaws.com,,,,False,,False,,,,,,0.0,"["".ahrq.gov""]",,,True,0.0,284.0,,,,True,True,Browser Verification,,,,,,,,,,,,,False,False,https://digital.ahrq.gov/health-it-tools-and-resources/clinical-decision-support-cds/,403.0,text/html,,,,False,https://digital.ahrq.gov/health-it-tools-and-resources/clinical-decision-support-cds/,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
