name,initial_url,initial_domain,initial_base_domain,initial_top_level_domain,redirect,url,domain,base_domain,top_level_domain,live,filter,status_code,media_type,agency,bureau,branch,404_test,source_list,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,www_scan_status,page_hash,accessibility_violations,pageviews,visits,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,hyperlink_domains,tooling,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,feedback_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_url,robots_txt_status_code,robots_txt_media_type,robots_txt_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_url,sitemap_xml_status_code,sitemap_xml_media_type,sitemap_xml_filesize,sitemap_xml_count,sitemap_xml_lastmod,sitemap_xml_pdf_count,sitemap_xml_page_hash,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_url,www_status_code,www_title
,https://automated-testing-playbook.18f.gov,automated-testing-playbook.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:47:50.680Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://before-you-ship.18f.gov,before-you-ship.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse"",""searchgov""]",2026-06-25T14:48:48.779Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://blogging-guide.18f.gov,blogging-guide.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:50:40.545Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://boise.18f.gov,boise.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:51:38.828Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://brand.18f.gov,brand.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse"",""omb_idea"",""other""]",2026-06-25T14:52:34.458Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://climate-data-user-study.18f.gov,climate-data-user-study.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:53:52.207Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://content-guide.18f.gov,content-guide.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse"",""omb_idea"",""other"",""searchgov""]",2026-06-25T14:55:27.005Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://contracting-cookbook.18f.gov,contracting-cookbook.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:56:42.199Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://demo-er2epz2vb.18f.gov,demo-er2epz2vb.18f.gov,18f.gov,gov,,,,,,,True,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""searchgov""]",2026-06-25T14:46:49.504Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://derisking-guide.18f.gov,derisking-guide.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""omb_idea"",""other"",""searchgov""]",2026-06-25T14:47:15.239Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://design-principles-guide.18f.gov,design-principles-guide.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:47:50.915Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://digitalaccelerator.18f.gov,digitalaccelerator.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:50:41.784Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://digital-acquisition-playbook.18f.gov,digital-acquisition-playbook.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:48:49.208Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://dolores-staging.18f.gov,dolores-staging.18f.gov,18f.gov,gov,,,,,,,True,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:53:54.656Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://eng-hiring.18f.gov,eng-hiring.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse"",""omb_idea"",""other""]",2026-06-25T14:55:29.102Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://engineering.18f.gov,engineering.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""omb_idea"",""other"",""usagov_clicks"",""searchgov""]",2026-06-25T14:56:44.359Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://federalist.18f.gov,federalist.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse"",""searchgov""]",2026-06-25T14:46:49.430Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://federalistapp.18f.gov,federalistapp.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:47:16.418Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://federalist-docs-staging.18f.gov,federalist-docs-staging.18f.gov,18f.gov,gov,,,,,,,True,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:46:49.311Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://federalist-staging.18f.gov,federalist-staging.18f.gov,18f.gov,gov,,,,,,,True,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:47:16.125Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://federalist-test-site.18f.gov,federalist-test-site.18f.gov,18f.gov,gov,,,,,,,True,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""dap""]",2026-06-25T14:47:50.930Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://fedspendingtransparency.18f.gov,fedspendingtransparency.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:47:53.010Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://frontend.18f.gov,frontend.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:48:51.770Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://govconnect.18f.gov,govconnect.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:50:43.161Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://grouplet-playbook.18f.gov,grouplet-playbook.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:51:41.685Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://guides.18f.gov,guides.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""dap"",""pulse"",""usagov_clicks"",""searchgov""]",2026-06-25T14:53:57.684Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://guides-template.18f.gov,guides-template.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:52:40.170Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://handbook.18f.gov,handbook.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:55:29.831Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://iaa-forms.18f.gov,iaa-forms.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:56:44.920Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://identity-dev-docs.18f.gov,identity-dev-docs.18f.gov,18f.gov,gov,,,,,,,True,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:46:50.288Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://innovation-toolkit-prototype.18f.gov,innovation-toolkit-prototype.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:47:16.683Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://jobs.18f.gov,jobs.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:47:53.944Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,True,cloudfront.net,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://join.18f.gov,join.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:48:52.271Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,True,cloudfront.net,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://lean-product-design.18f.gov,lean-product-design.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:50:44.687Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://methods.18f.gov,methods.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse"",""omb_idea"",""other"",""usagov_clicks"",""searchgov""]",2026-06-25T14:51:42.007Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://micropurchase.18f.gov,micropurchase.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:52:40.826Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://modularcontracting.18f.gov,modularcontracting.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:53:57.674Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://open-source-guide.18f.gov,open-source-guide.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:55:30.997Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://open-source-program.18f.gov,open-source-program.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:56:45.481Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://pages.18f.gov,pages.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:46:49.526Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://paid-leave-prototype.18f.gov,paid-leave-prototype.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:47:17.664Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://partnership-playbook.18f.gov,partnership-playbook.18f.gov,18f.gov,gov,,,,,,,False,,,General Services Administration,Federal Acquisition Service,Executive,False,"[""pulse""]",2026-06-25T14:47:54.050Z,dns_resolution_error,dns_resolution_error,completed,completed,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
